Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
,Koopa Clan,Star World,         Comet Bike                  ,Yoshi,C,D,C,17,Drifter,98.0,0.895,Yes,,"1-Up Mushroom, Super Star, Super Mushroom",351,88,10.0,Mario Kart 8 Deluxe
Yoshi,,Yoshi's Island,Mach 8,Yoshi,S,B,A,15,Item Specialist,-88.0,1.2351,Yes,,"1-Up Mushroom, Super Star",173,26,1.0,Super Mario World
,Dino Buddies,Star World,Standard Kart,pOLTERPUP,B,C,D,8,Item Specialist,-76.0,0.0,No,Yes,Red Shell,251,43,6.99109,Super Mario World
Mario,Toad Brigade,Toad Town,Standard Kart,Yoshi,D,B,D,21,Drift#er,6.0,5.54111,No,No,"1-Up Mushroom, Red Shell, Green Shell",435,92,3.0,Mario Kart 8 Deluxe
Daisy,Tricksters,Koopa Kingdom,Mach 8,Luma,D,C,D,16,Speedster,96.0,2.0,No,No,1-Up Mushroom,39,43,1.0,Super Mario World
BowserX,Dino Buddies,Toad Town,         Biddybuggy                  ,Yoshi,S,C,D,6,Blocker,123.0,2.0,Yes,,"Super Mushroom, Banana Peel, 1-Up Mushroom",338,58,6.0,Super Mario Odyssey
Luigi,Tricksters,Koopa Kingdom,Pipe Frame,Polterpup,B,C,D,29,Drifter,-45.0,3.0,No,,"Super Star, 1-Up Mushroom",379,27,4.58462,Super Mario Odyssey
Luigi,,Toad Town,                           Mach 8                           ,Koopa Troopa,C,A,D,15,Item Specialist,99.0,3.0,No,No,Red Shell,108,91,2.0,Super Mario Odyssey
Mario,Green Caps,Star World,Scooter,Yoshi,C,B,S,25,Blocker,-18.0,4.0,No,,"Green Shell, Super Star",460,26,2.0,Super Mario World
Wario,Red Caps,Donut Plains,Scooter,Toad,C,D,S,28,Drifter,9.0,1.0,Yes,No,Red Shell,348,77,3.0,Super Mario Odyssey
Mario,Red Caps,Donut Plains,                           Biddybuggy                  ,Koopa Troopa,D,D,C,28,Item Specialist,-12.0,0.0,No,,Super Star,318,25,9.0,Mario Tennis Aces
Yoshi,Toad Brigade,Toad Town,Mach 8,Luma,A,A,D,19,Blocker,104.0,5.0,No,,1-Up Mushroom,124,85,6.0,Mario Tennis Aces
Rosalina,Dino Buddies,Yoshi's Island,Scooter,Shy Guy,D,A,D,6,Item Specialist,-62.0,2.0,No,,"Banana Peel, 1-Up Mushroom",378,81,6.37439,Mario Strikers
,Red Caps,Toad Town,Pipe Frame,Toad,D,B,D,27,"Drift""er",15.0,0.0,Yes,No,"Super Mushroom, Green Shell, 1-Up Mushroom",401,48,1.0,Mario Party Superstars
Luigi,Green Caps,Star World,Standard Kart,sHY gUY,A,S,C,6,Driver,49.0,2.0,Yes,,"Super Mushroom, Green Shell",253,35,5.0,Mario Party Superstars
,Sarasaland Stars,Donut Plains,Standard Kart,Goomba,A,A,S,11,Item Specialist,-17.0,1.7,No,Yes,"Green Shell, Fire Flower, Super Star",22,62,3.0,Mario Party Superstars
Rosalina,SARASALAND STARS,Star World,Circuit Special,Toad,,D,C,25,Driver,5.0,0.0,Yes,,"Green Shell, Fire Flower",399,75,6.0,Mario Party Superstars
Yoshi,Mushroom Royalty,Toad Town,Standard Kart,Polterpup,S,D,C,18,Blocker,-91.0,0.0,Yes,No,"Banana Peel, Super Star, Green Shell",142,62,5.0,Super Mario Bros.
Bowser,DINO BUDDIES,Yoshi's Island,                           Comet Bike                  ,Toad,A,S,A,30,Item Specialist,21.0,2.0,No,Yes,"1-Up Mushroom, Red Shell",437,46,4.0,Mario Party Superstars
Toad,Koopa Clan,                           Star World                  ,                           Comet Bike                  ,Polterpup,D,D,D,27,Driver,156.0,0.0,No,No,"Super Mushroom, Banana Peel, 1-Up Mushroom",365,41,9.0,Mario Party Superstars
Rosalina,Green Caps,Donut Plains,         Biddybuggy                           ,Shy Guy,S,S,S,8,Item Specialist,28.0,3.05,Yes,Yes,Banana Peel,252,27,4.0,Mario Tennis Aces
Daisy,Tricksters,Donut Plains,Biddybuggy,yOSHI,A,B,C,11,Blocker,-24.0,5.0,No,No,Red Shell,274,77,9.0,Mario Tennis Aces
Toadette,Green Caps,Mushroom Kingdom,Standard Kart,Toad,D,B,A,6,Speedster,90.0,4.0,Yes,No,Green Shell,70,25,1.5822,Mario Party Superstars
,TRICKSTERS,Star World,Mach 8,Shy Guy,S,D,C,20,Driver,9.0,1.0,Yes,No,Fire Flower,33,49,2.0,Super Mario Bros.
Toad,Mushroom Royalty,Star World,Scooter,Goomba,A,A,A,18,Blocker,-4.0,0.0,No,Yes,"Super Star, Fire Flower, 1-Up Mushroom",449,73,10.0,Super Mario Bros.
Rosalina,Dino Buddies,Star World,Pipe Frame,Goomba,B,C,D,30,Dri+fter,-74.0,1.3009,Yes,Yes,"Banana Peel, 1-Up Mushroom",302,33,3.0,Mario Kart 8 Deluxe
Mario,Sarasaland Stars,Mushroom Kingdom,                           Mach 8                           ,Toad,C,D,C,7,Blocker,103.0,2.0,Yes,Yes,"1-Up Mushroom, Green Shell, Banana Peel",146,74,0.0,Mario Party Superstars
Wario,Green Caps,Donut Plains,Comet Bike,Polterpup,A,C,S,23,Drifter,105.0,3.0,No,,"Red Shell, Super Star",333,32,6.0,Mario Tennis Aces
Bowser,Tricksters,Koopa Kingdom,Comet Bike,Luma,B,B,A,16,Blocker,-69.0,1.0,No,No,"Banana Peel, Red Shell, Super Mushroom",231,85,1.0,Mario Tennis Aces
Bowser Jr.,Tricksters,Yoshi's Island,Standard Kart,Koopa Troopa,A,A,C,24,Item Specialist,86.0,0.0,No,No,"Red Shell, Banana Peel, Super Star",386,87,1.0,Mario Kart 8 Deluxe
Luigi,Mushroom Royalty,Toad Town,Circuit Special,Shy Guy,A,D,S,17,Speeds{ter,-44.0,0.1199,Yes,,1-Up Mushroom,142,53,3.0,Super Mario World
Luigi,Tricksters,Donut Plains,Standard Kart,Yoshi,,C,B,8,Speedster,-42.0,3.6,Yes,Yes,"Green Shell, Red Shell",351,67,4.0,Super Mario World
Rosalina,Koopa Clan,Toad Town,                  Standard Kart         ,Goomba,A,D,S,22,Blocker,146.0,1.0,Yes,Yes,Red Shell,306,34,2.0,Super Mario Bros.
Bowser,Tricksters,Yoshi's Island,Standard Kart,Toad,S,A,A,14,Blocker,23.0,3.0,Yes,,"1-Up Mushroom, Super Mushroom",312,56,2.0,Super Mario World
Bowser Jr.,Sarasaland Stars,Donut Plains,         Mach 8         ,Goomba,S,D,S,25,Driver,138.0,4.0,No,,Fire Flower,75,49,5.0,Super Mario Bros.
Toad,Tricksters,Mushroom Kingdom,Circuit Special,Goomba,A,S,C,13,Item Specialist,94.0,2.0,Yes,,"Super Mushroom, 1-Up Mushroom, Super Star",354,89,10.0,Mario Kart 8 Deluxe
Toad,Tricksters,Star World,         Mach 8                           ,Goomba,D,D,S,8,Drifter,101.0,0.0,Yes,No,Fire Flower,498,42,0.0,Mario Party Superstars
Toadette,Green Caps,Koopa Kingdom,Pipe Frame,gOOMBA,D,C,A,21,Blocker,160.0,0.0,No,No,"Super Mushroom, Banana Peel",332,90,9.0,Mario Kart 8 Deluxe
Daisy,Tricksters,Koopa Kingdom,Standard Kart,Luma,C,B,C,19,Speedster,-21.0,5.0,Yes,Yes,"1-Up Mushroom, Red Shell",484,64,6.0,Mario Tennis Aces
,Dino Buddies,Star World,Standard Kart,Shy Guy,A,C,A,18,Speedster,-38.0,2.0,Yes,Yes,"Green Shell, Red Shell",144,79,7.0,Mario Tennis Aces
Rosalina,Sarasaland Stars,Star World,Circuit Special,Goomba,S,A,D,14,Item Specialist,70.0,3.0,Yes,No,Fire Flower,153,82,8.0,Mario Party Superstars
,Mushroom Royalty,Toad Town,Comet Bike,Toad,B,B,A,29,Item Specialist,62.0,0.0,No,Yes,"Super Mushroom, Super Star, 1-Up Mushroom",98,43,8.0,Super Mario Bros.
Toadette,MUSHROOM ROYALTY,Yoshi's Island,Pipe Frame,Koopa Troopa,A,D,S,17,Driv<er,107.0,0.0,No,Yes,Green Shell,350,91,9.0,Mario Kart 8 Deluxe
Mario,Red Caps,Yoshi's Island,Scooter,Koopa Troopa,S,A,S,25,Drifter,91.0,2.0,Yes,No,"Banana Peel, Fire Flower",427,71,8.0,Super Mario Bros.
Yoshi,Red Caps,Star World,Scooter,Polterpup,C,A,S,20,Item Specialist,136.0,0.0,No,No,"Super Star, Red Shell, Fire Flower",258,31,4.0,Mario Strikers
,Tricksters,Toad Town,Scooter,Polterpup,S,D,A,30,Drifter,147.0,5.0,No,No,"Red Shell, Fire Flower",465,77,5.0,Super Mario Bros.
Daisy,Green Caps,Koopa Kingdom,                  Circuit Special                           ,Koopa Troopa,C,S,S,19,"Block""er",181.0,5.0,Yes,,Red Shell,494,31,2.0,Super Mario Odyssey
Bowser Jr.,Toad Brigade,Donut Plains,Standard Kart,Yoshi,,A,C,19,Blocker,-79.0,0.0,Yes,,Red Shell,405,43,6.0,Mario Kart 8 Deluxe
Mario,Sarasaland Stars,                  Donut Plains                  ,                           Biddybuggy                  ,Shy Guy,D,S,D,25,Speedster,72.0,1.8796,No,,Fire Flower,57,77,5.0,Super Mario World
Wario,Toad Brigade,Mushroom Kingdom,Circuit Special,Shy Guy,S,C,S,28,Driver,44.0,3.0,Yes,No,"Super Mushroom, Green Shell, 1-Up Mushroom",418,27,1.0,Mario Tennis Aces
Bowser,Tricksters,Donut Plains,Biddybuggy,Goomba,C,A,B,8,Speedster,80.0,2.0,No,No,"Green Shell, Super Mushroom, Super Star",198,26,5.662,Super Mario Odyssey
Wario,Sarasaland Stars,Mushroom Kingdom,Mach 8,Polterpup,,D,S,9,Item Specialist,121.0,1.0,No,No,"Red Shell, Super Mushroom, Green Shell",71,96,0.0,Mario Kart 8 Deluxe
Mario,Tricksters,Toad Town,Biddybuggy,Koopa Troopa,B,C,A,14,Speedster,179.0,4.0,No,Yes,Red Shell,493,79,7.0,Mario Party Superstars
Wario,Sarasaland Stars,Mushroom Kingdom,Mach 8,Yoshi,C,A,C,13,Drifter,3.0,4.0,Yes,,"Fire Flower, 1-Up Mushroom",164,43,2.0,Mario Party Superstars
Wario,Dino Buddies,Yoshi's Island,Scooter,Polterpup,D,C,S,8,Drive@r,42.0,0.0,No,Yes,"Super Star, 1-Up Mushroom, Super Mushroom",82,27,7.0,Super Mario Bros.
Toad,Sarasaland Stars,Star World,Biddybuggy,gOOMBA,A,B,C,30,Speedster,-9.0,3.0,No,,"Super Mushroom, Red Shell, Banana Peel",148,53,0.0,Mario Kart 8 Deluxe
Toad,Red Caps,Star World,Mach 8,Yoshi,S,B,B,23,Drifter,-81.0,4.0,No,No,Green Shell,491,56,2.0,Super Mario Odyssey
Waluigi,,Star World,Biddybuggy,Polterpup,B,C,S,16,Drifter,114.0,4.0,Yes,No,"Super Mushroom, Fire Flower",63,56,6.0,Mario Kart 8 Deluxe
,Koopa Clan,Yoshi's Island,                  Standard Kart         ,Yoshi,S,C,B,27,Drifter,69.0,4.0,No,,"1-Up Mushroom, Fire Flower",301,46,5.0,Super Mario World
Toad,KOOPA CLAN,Mushroom Kingdom,         Scooter                  ,Polterpup,,D,B,21,Driver,-65.0,0.0,No,,"Fire Flower, Super Mushroom",224,80,8.0,Mario Tennis Aces
,Dino Buddies,Koopa Kingdom,Standard Kart,Shy Guy,,D,A,26,Speedster,-35.0,1.0,Yes,,"1-Up Mushroom, Red Shell",307,41,1.0,Mario Tennis Aces
,Tricksters,Mushroom Kingdom,         Scooter         ,Polterpup,B,B,S,27,Drifter,128.0,4.0,No,,"Green Shell, Super Mushroom, 1-Up Mushroom",442,91,3.0,Super Mario World
Yoshi,Toad Brigade,Yoshi's Island,Biddybuggy,Shy Guy,C,D,A,28,Speedster,-97.0,0.0,No,No,Super Star,153,64,9.0,Super Mario World
Peach,,Koopa Kingdom,Standard Kart,Koopa Troopa,B,B,C,28,Drifter,-73.0,4.0,Yes,No,Green Shell,118,96,5.0,Mario Strikers
Daisy,Green Caps,Toad Town,Circuit Special,Yoshi,S,D,A,26,Blocker,115.0,4.120892,Yes,No,"Fire Flower, Green Shell, Super Star",401,61,1.0,Super Mario World
Waluigi,Koopa Clan,Mushroom Kingdom,Mach 8,Polterpup,C,D,D,27,Speedster,-49.0,5.0,No,,"Red Shell, Green Shell",203,26,9.0,Super Mario Bros.
Bowser Jr.,Sarasaland Stars,Mushroom Kingdom,Circuit Special,Luma,C,C,A,14,Driver,150.0,5.0,Yes,No,Green Shell,181,65,5.723243,Mario Party Superstars
Rosalina,Toad Brigade,Mushroom Kingdom,Comet Bike,Koopa Troopa,B,C,C,16,Speedster,-31.0,4.0,Yes,No,Banana Peel,112,84,0.0,Mario Party Superstars
Peach,Red Caps,Yoshi's Island,Comet Bike,Koopa Troopa,S,A,D,12,Driver,190.0,5.0,No,,Banana Peel,181,25,2.0,Super Mario Bros.
,Toad Brigade,Mushroom Kingdom,Pipe Frame,Yoshi,A,A,A,13,Drifter,-24.0,4.0,Yes,No,"Fire Flower, Super Mushroom",453,59,1.0,Mario Party Superstars
Yoshi,RED CAPS,Yoshi's Island,Standard Kart,Yoshi,,S,S,7,Speedster,68.0,5.0,No,,"Super Star, Green Shell, Super Mushroom",147,72,2.0,Mario Kart 8 Deluxe
Daisy,Sarasaland Stars,Koopa Kingdom,Pipe Frame,pOLTERPUP,S,D,A,25,Drifter,7.0,0.0,No,No,"Green Shell, Banana Peel",56,62,7.8984,Mario Strikers
Mario,Koopa Clan,Yoshi's Island,Circuit Special,Polterpup,S,D,C,8,Drifter,20.0,0.0,No,,"Red Shell, 1-Up Mushroom",84,34,4.0,Mario Party Superstars
Peach,Green Caps,Toad Town,Biddybuggy,Toad,B,S,D,19,Item Specialist,39.0,4.0,Yes,Yes,Banana Peel,485,71,3.0,Mario Party Superstars
,Dino Buddies,Mushroom Kingdom,Pipe Frame,Goomba,B,S,C,20,Item Specialist,145.0,4.0,No,No,"1-Up Mushroom, Super Star, Red Shell",210,78,3.0,Mario Tennis Aces
Wario,Dino Buddies,Mushroom Kingdom,         Circuit Special         ,gOOMBA,,C,S,19,Item S:pecialist,198.0,3.0,No,No,"Green Shell, Fire Flower",278,56,7.0,Super Mario Odyssey
Bowser,Mushroom Royalty,Toad Town,                  Standard Kart                           ,Goomba,B,S,A,20,Bloc{ker,135.0,4.0,Yes,No,Green Shell,414,85,6.0,Super Mario Bros.
Wario,Dino Buddies,Yoshi's Island,         Mach 8         ,gOOMBA,S,D,S,26,Blocker,-64.0,1.0,No,Yes,"1-Up Mushroom, Super Star",28,29,8.0,Mario Party Superstars
Luigi,Dino Buddies,                  Koopa Kingdom         ,Pipe Frame,Polterpup,B,B,S,12,Speedster,70.0,1.0,No,Yes,Super Mushroom,219,57,6.0,Super Mario Odyssey
Waluigi,Sarasaland Stars,Toad Town,Standard Kart,Toad,A,D,A,20,Item Specialist,-52.0,4.693,No,No,"Green Shell, Red Shell",37,51,6.0,Mario Strikers
Daisy,Koopa Clan,Star World,Scooter,Koopa Troopa,D,D,C,15,Speeds[ter,-81.0,5.0,Yes,Yes,Green Shell,148,60,5.0,Super Mario World
Toadette,Dino Buddies,                  Star World                           ,Mach 8,Toad,A,S,S,7,Blocker,77.0,4.0,Yes,,Super Star,447,57,0.0,Super Mario World
Daisy,Red Caps,Toad Town,Comet Bike,Shy Guy,B,D,C,7,Speedst*er,97.0,0.0,Yes,No,Red Shell,282,92,1.0,Mario Strikers
Bowser Jr.,Dino Buddies,Donut Plains,Pipe Frame,Shy Guy,C,A,B,20,Blocker,-7.0,5.0,Yes,,"Banana Peel, Green Shell, Super Star",481,68,6.0,Super Mario World
Yoshi,,Mushroom Kingdom,Circuit Special,Polterpup,S,C,B,14,Blocker,68.0,5.0,Yes,,"Super Mushroom, Fire Flower",9,81,6.0,Mario Party Superstars
Toad,Toad Brigade,                           Mushroom Kingdom                           ,         Biddybuggy         ,Luma,D,S,A,10,Drifter,17.0,2.0,Yes,No,Banana Peel,90,56,8.0,Mario Tennis Aces
Yoshi,Dino Buddies,Toad Town,Mach 8,Toad,C,D,D,16,Block@er,3.0,5.0,No,,Super Mushroom,435,46,1.0,Super Mario Bros.
Waluigi,MUSHROOM ROYALTY,Mushroom Kingdom,                           Standard Kart                           ,lUMA,D,B,A,26,Driver,-79.0,4.0,No,Yes,"Green Shell, Fire Flower",445,76,3.0,Mario Tennis Aces
Toad,Green Caps,Yoshi's Island,Scooter,gOOMBA,D,A,A,27,Driver,43.0,0.0,Yes,,"1-Up Mushroom, Red Shell, Green Shell",7,31,2.0,Mario Party Superstars
Rosalina,Sarasaland Stars,Mushroom Kingdom,         Biddybuggy         ,Toad,,B,C,14,Blocker,54.0,1.9,No,,"Banana Peel, Fire Flower, Green Shell",116,45,10.34,Super Mario World
Bowser,Tricksters,Koopa Kingdom,                  Circuit Special                           ,sHY gUY,B,A,B,21,Driver,75.0,4.0,Yes,No,"Banana Peel, Green Shell",24,96,10.0,Mario Tennis Aces
Rosalina,Dino Buddies,Koopa Kingdom,Pipe Frame,Polterpup,D,C,C,5,Driver,64.0,3.0,No,Yes,"Super Star, 1-Up Mushroom, Super Mushroom",68,81,6.0,Mario Tennis Aces
Toad,,Mushroom Kingdom,Scooter,Luma,S,B,A,19,Drive.r,29.0,1.0,Yes,,Banana Peel,311,52,4.0,Mario Strikers
Yoshi,Mushroom Royalty,Koopa Kingdom,Circuit Special,Polterpup,A,D,S,22,Speedster,156.0,0.0,Yes,No,Super Star,200,64,0.0,Super Mario Bros.
Bowser Jr.,Dino Buddies,Koopa Kingdom,Pipe Frame,Yoshi,S,S,C,25,Blocker,168.0,2.0,Yes,,"Red Shell, Banana Peel",465,50,1.0,Mario Kart 8 Deluxe
Toadette,RED CAPS,Koopa Kingdom,Mach 8,Goomba,A,A,B,10,Speedster,155.0,5.0,No,Yes,"Green Shell, Red Shell, Super Mushroom",439,27,1.0,Super Mario World
Bowser,Mushroom Royalty,Toad Town,         Pipe Frame         ,Toad,S,B,D,15,Dri{fter,56.0,3.0,No,No,Banana Peel,392,90,6.0,Mario Strikers
,Mushroom Royalty,Donut Plains,Mach 8,sHY gUY,A,B,D,15,Blocker,-30.0,1.0,Yes,No,Red Shell,121,45,3.0,Super Mario Odyssey
Daisy,Dino Buddies,Mushroom Kingdom,Standard Kart,Shy Guy,S,C,D,24,Item Specialist,169.0,3.0,No,No,"1-Up Mushroom, Red Shell, Fire Flower",392,53,3.0,Super Mario Odyssey
Toadette,Red Caps,Yoshi's Island,         Comet Bike         ,Luma,C,B,B,5,Speedster,46.0,0.0,Yes,No,"Green Shell, Super Star, Super Mushroom",13,55,5.0,Super Mario Bros.
Waluigi,Toad Brigade,Koopa Kingdom,Standard Kart,Toad,S,D,D,19,Speedster,32.0,2.66996,Yes,,"Super Mushroom, Green Shell",90,43,0.0,Mario Strikers
Toad,Green Caps,Yoshi's Island,Circuit Special,tOAD,S,B,D,6,Item Specialist,-67.0,4.895,No,,"1-Up Mushroom, Super Mushroom",152,82,7.0,Super Mario World
Toad,Koopa Clan,Mushroom Kingdom,Biddybuggy,Yoshi,D,B,A,14,Speedster,196.0,2.06982,No,No,"Super Mushroom, 1-Up Mushroom, Banana Peel",478,27,6.0,Super Mario World
Bowser,Koopa Clan,                           Koopa Kingdom         ,Mach 8,Goomba,A,D,C,18,Speedster,41.0,4.0,Yes,No,"Green Shell, 1-Up Mushroom, Super Star",378,89,5.0,Mario Kart 8 Deluxe
Bowser Jr.,Koopa Clan,Donut Plains,Biddybuggy,Polterpup,A,B,B,12,Driver,-77.0,1.0,Yes,No,Red Shell,492,80,2.0,Mario Kart 8 Deluxe
Luigi,RED CAPS,Mushroom Kingdom,                  Circuit Special                           ,Koopa Troopa,D,D,B,27,Speedster,87.0,4.0,Yes,Yes,"Red Shell, Banana Peel",362,86,4.0,Mario Kart 8 Deluxe
Toad,Tricksters,Mushroom Kingdom,Pipe Frame,Goomba,C,D,S,18,Speedster,88.0,2.0,Yes,No,"Super Star, Banana Peel",116,91,3.0,Mario Strikers
Peach,Mushroom Royalty,Star World,Scooter,Koopa Troopa,A,C,D,29,Speedster,-17.0,4.36,Yes,No,"Super Mushroom, Red Shell, Super Star",392,85,1.0,Mario Party Superstars
Yoshi,Dino Buddies,mUSHROOM kINGDOM,Pipe Frame,Koopa Troopa,A,D,C,11,Driver,11.0,3.0,No,,Super Mushroom,185,56,6.0,Mario Party Superstars
Toadette,,Koopa Kingdom,Biddybuggy,Shy Guy,B,A,D,26,Blocker,194.0,1.0,No,,"Super Star, Green Shell, Banana Peel",92,30,2.0,Mario Strikers
,DINO BUDDIES,Mushroom Kingdom,Mach 8,Yoshi,A,B,C,18,Speedster,75.0,3.0,No,Yes,"Banana Peel, Super Star",218,86,5.0,Super Mario Odyssey
Mario,Toad Brigade,Toad Town,                           Mach 8         ,Goomba,C,B,B,13,Item Specialist,147.0,2.0,Yes,Yes,"Red Shell, 1-Up Mushroom, Fire Flower",274,74,1.0,Super Mario World
Bowser Jr.,TOAD BRIGADE,Yoshi's Island,                           Circuit Special                  ,Koopa Troopa,,B,D,30,Block$er,35.0,5.0,No,No,Super Star,255,84,7.0,Mario Tennis Aces
Waluigi,KOOPA CLAN,Toad Town,Comet Bike,Goomba,S,B,S,30,Speedster,-84.0,1.0,No,,Fire Flower,309,84,8.0,Mario Kart 8 Deluxe
Rosalina,Green Caps,         Yoshi's Island                  ,Scooter,Yoshi,B,B,B,17,Drifter,152.0,4.0,Yes,Yes,"Green Shell, Red Shell, Super Star",346,45,0.0,Mario Kart 8 Deluxe
Toadette,Tricksters,Star World,Circuit Special,Koopa Troopa,A,S,B,12,Driver,2.0,1.0,Yes,No,"Banana Peel, Super Mushroom",454,25,9.0,Super Mario Bros.
Wario,DINO BUDDIES,Yoshi's Island,Biddybuggy,Polterpup,B,B,D,19,Drifter,114.0,3.34457,No,No,"Super Mushroom, 1-Up Mushroom, Super Star",354,37,1.0,Mario Party Superstars
Rosalina,Toad Brigade,Star World,                           Standard Kart                  ,Shy Guy,A,A,C,11,Blocker,8.0,2.0,No,,Green Shell,382,33,6.0,Super Mario Odyssey
Peach,Green Caps,Koopa Kingdom,Circuit Special,Goomba,C,D,C,26,Speedster,61.0,4.0,No,Yes,"Green Shell, Red Shell, Fire Flower",472,32,4.0,Mario Kart 8 Deluxe
Toadette,MUSHROOM ROYALTY,Mushroom Kingdom,Scooter,Luma,D,A,S,11,Speedster,-24.0,1.0,No,,"Fire Flower, Banana Peel",455,64,7.0,Mario Tennis Aces
Rosalina,,Koopa Kingdom,Comet Bike,Goomba,D,A,B,10,Speedster,111.0,0.0,No,Yes,"Super Star, Red Shell, Green Shell",191,34,8.0,Mario Strikers
Bowser,Green Caps,Mushroom Kingdom,Pipe Frame,Shy Guy,D,D,C,24,Speedster,78.0,5.0,No,,"Red Shell, Super Mushroom",492,29,6.0,Mario Strikers
,Dino Buddies,Toad Town,         Standard Kart                  ,Toad,B,C,A,7,Drifter,24.0,0.0,Yes,,"Red Shell, Super Mushroom, Banana Peel",218,58,8.0,Super Mario Odyssey
Toadette,KOOPA CLAN,Toad Town,Scooter,Polterpup,C,C,C,11,Item Specialist,-31.0,0.0,No,Yes,"Super Star, Green Shell, Red Shell",177,35,10.0,Super Mario World
Toad,Green Caps,Koopa Kingdom,Pipe Frame,Toad,A,B,D,16,Drifter,129.0,3.0,No,Yes,"Super Star, Red Shell",422,59,2.0,Super Mario World
Wario,Tricksters,Yoshi's Island,Scooter,Yoshi,S,S,A,20,Driver,54.0,5.0,Yes,No,"Green Shell, Super Mushroom",75,26,1.0,Mario Tennis Aces
Wario,Mushroom Royalty,Star World,Circuit Special,Luma,S,C,D,26,Drifter,-4.0,1.0,Yes,,"Green Shell, Super Mushroom",167,27,3.0,Super Mario Odyssey
Peach,Mushroom Royalty,Mushroom Kingdom,                           Comet Bike                  ,Shy Guy,D,D,D,24,Speedster,107.0,1.4,Yes,,"Banana Peel, Green Shell, Red Shell",379,34,7.0,Mario Tennis Aces
Daisy,TOAD BRIGADE,Star World,Circuit Special,Shy Guy,A,S,A,11,Item Specialist,110.0,0.0,Yes,,Super Mushroom,112,25,1.0,Mario Kart 8 Deluxe
Rosalina,Dino Buddies,Koopa Kingdom,Pipe Frame,Goomba,A,S,A,22,Driver,135.0,4.0,Yes,No,"Banana Peel, 1-Up Mushroom",48,61,1.0,Mario Strikers
Bowser,Mushroom Royalty,Star World,         Mach 8                  ,Luma,B,S,A,21,Item Specialist,15.0,1.0,Yes,,"Red Shell, Green Shell, Super Mushroom",223,42,10.0,Mario Strikers
,Tricksters,Koopa Kingdom,                  Mach 8                           ,Goomba,C,S,A,26,Drifte)r,84.0,5.0,Yes,,"Super Star, Red Shell",465,84,8.0,Mario Kart 8 Deluxe
Daisy,Sarasaland Stars,                           Koopa Kingdom         ,Comet Bike,Koopa Troopa,B,D,C,7,Driver,-58.0,4.0,Yes,,"Fire Flower, Super Star, Green Shell",293,46,5.0,Mario Strikers
,Dino Buddies,Toad Town,Circuit Special,Shy Guy,S,S,S,29,Speedste[r,-48.0,3.0,No,Yes,Fire Flower,4,59,8.0,Super Mario Odyssey
Luigi,Sarasaland Stars,Koopa Kingdom,                           Mach 8         ,Goomba,,D,B,7,Driver,183.0,0.0,No,,Banana Peel,382,68,2.0,Super Mario Bros.
Bowser Jr.,Red Caps,Mushroom Kingdom,Comet Bike,Luma,D,D,B,15,Blocker,-92.0,1.89675,Yes,No,"1-Up Mushroom, Red Shell, Super Mushroom",317,38,7.54066,Super Mario Odyssey
Peach,Tricksters,Yoshi's Island,Circuit Special,Luma,,C,A,22,Speedster,3.0,5.0,Yes,Yes,Banana Peel,398,97,8.0,Mario Tennis Aces
Toadette,Red Caps,Yoshi's Island,Mach 8,Yoshi,D,B,B,22,Blocker,-36.0,2.0,Yes,,"Green Shell, 1-Up Mushroom, Fire Flower",445,36,5.0,Mario Kart 8 Deluxe
Rosalina,Green Caps,Koopa Kingdom,                           Biddybuggy                           ,Goomba,C,A,C,17,D\river,-11.0,5.0,Yes,No,"Banana Peel, Super Mushroom, Fire Flower",386,63,5.0,Super Mario Odyssey
Luigi,Mushroom Royalty,Mushroom Kingdom,         Pipe Frame         ,Yoshi,C,A,D,30,Speedster,164.0,1.0,No,,"Fire Flower, Banana Peel",280,72,0.0,Super Mario World
Bowser Jr.,Koopa Clan,mUSHROOM kINGDOM,                  Biddybuggy                           ,Polterpup,S,C,S,26,Blocker,-30.0,4.0,Yes,Yes,"Super Mushroom, Fire Flower",253,27,8.0,Super Mario Bros.
Bowser Jr.,Mushroom Royalty,Donut Plains,Circuit Special,lUMA,A,S,B,24,Item Specialist,151.7,4.0,No,Yes,"Red Shell, Banana Peel",350,52,8.0,Super Mario World
Yoshi,,         Star World                           ,Standard Kart,Polterpup,A,B,C,18,Driver,11.0,1.0,No,Yes,"Banana Peel, Super Mushroom",256,34,9.0,Mario Strikers
Bowser,Sarasaland Stars,Mushroom Kingdom,Mach 8,Yoshi,S,B,A,11,Blocker,43.0,5.0,Yes,,"Banana Peel, Super Mushroom, 1-Up Mushroom",58,72,2.0,Mario Kart 8 Deluxe
Toadette,Toad Brigade,Toad Town,Standard Kart,Toad,B,D,C,10,Speedster,-16.0,4.0,Yes,,"1-Up Mushroom, Super Star",432,90,3.0,Mario Party Superstars
Toad,Red Caps,Mushroom Kingdom,         Comet Bike                           ,Yoshi,S,C,S,20,Blocker,46.0,5.5983,Yes,No,"1-Up Mushroom, Fire Flower, Red Shell",9,44,2.0,Mario Party Superstars
