Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Rosalina,Sarasaland Stars,Donut Plains,Standard Kart,gOOMBA,,B,C,11,Driver,-50.0,2.0,No,Yes,"Super Mushroom, Red Shell, Super Star",103,27,3.33,Super Mario Bros.
Peach,SARASALAND STARS,Star World,Standard Kart,Yoshi,B,B,D,11,Item Specialist,47.0,5.34,No,,"Banana Peel, Green Shell",457,26,3.0,Super Mario World
Peach,Toad Brigade,Star World,Comet Bike,gOOMBA,S,C,S,20,Dri:ver,96.0,5.0,No,,"Fire Flower, Red Shell",350,41,6.60982,Super Mario Odyssey
Toad,Green Caps,                  Donut Plains         ,Pipe Frame,tOAD,D,C,C,18,Item Specialist,-25.0,3.0,No,No,"Super Star, Fire Flower, 1-Up Mushroom",194,69,5.0,Mario Kart 8 Deluxe
Peach,Koopa Clan,Toad Town,Mach 8,Goomba,A,S,C,22,Blocker,-82.0,1.0,Yes,,"Super Mushroom, 1-Up Mushroom, Green Shell",134,28,8.0,                  Super Mario World         
Bowser Jr.,Green Caps,Star World,Standard Kart,Goomba,D,B,B,25,Item Specialist,189.0,2.0,Yes,No,Super Mushroom,334,46,2.0,Super Mario Bros.
Toadette,MUSHROOM ROYALTY,Yoshi's Island,Comet Bike,sHY gUY,D,S,C,27,Drifter,-83.0,0.0,No,No,"Super Mushroom, Banana Peel, 1-Up Mushroom",422,96,2.59727,Mario Tennis Aces
Toad,Toad Brigade,Mushroom Kingdom,Standard Kart,yOSHI,,C,B,21,Driver,116.54861,3.0,Yes,No,"Green Shell, Fire Flower, Super Mushroom",73,38,2.0,Mario Party Superstars
WaUrio,Tricksters,Mushroom Kingdom,Comet Bike,Yoshi,,B,B,29,Blocker,-67.0,3.0,Yes,No,"Fire Flower, 1-Up Mushroom, Red Shell",231,27,5.0,         Mario Strikers                  
Toadette,,Koopa Kingdom,                  Scooter         ,Shy Guy,A,A,A,7,Drifter,51.0,0.0,No,Yes,"Red Shell, Green Shell, Super Mushroom",407,34,4.0,Super Mario Bros.
Toad,Mushroom Royalty,Yoshi's Island,Scooter,lUMA,D,D,C,15,Blocker,-74.0,2.0,No,Yes,"Red Shell, Super Mushroom, Fire Flower",107,57,2.0,Super Mario Bros.
Bowser Jr.,Dino Buddies,Donut Plains,Standard Kart,Polterpup,S,D,S,9,Driver,134.0,2.0,Yes,No,Green Shell,72,40,2.0,Mario Party Superstars
Wario,Green Caps,Toad Town,Mach 8,yOSHI,D,C,C,5,Item Specialist,-57.0,3.0,No,No,"Super Mushroom, Fire Flower",469,94,0.0,Super Mario Odyssey
Bowser Jr.,Dino Buddies,                  Yoshi's Island         ,Standard Kart,Polterpup,D,S,B,13,Speedster,-54.0,1.0,No,No,"1-Up Mushroom, Green Shell, Banana Peel",424,74,10.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,Mushroom Kingdom,Biddybuggy,Koopa Troopa,D,B,C,23,Drifter,-7.9,4.0,No,Yes,"Super Mushroom, Red Shell",468,26,9.0,Super Mario Odyssey
Rosalina,Mushroom Royalty,Yoshi's Island,Standard Kart,Polterpup,S,C,C,7,Speedster,36.0,4.0,Yes,No,"Fire Flower, Super Mushroom",483,42,1.0,Mario Tennis Aces
Toad,TRICKSTERS,Toad Town,Mach 8,tOAD,S,S,S,20,Speedster,180.0,5.0,No,Yes,Banana Peel,425,31,9.0,                           Mario Strikers         
Toad,Mushroom Royalty,                  kOOPA kINGDOM                  ,Pipe Frame,Goomba,D,C,B,9,Drifter,-54.0,0.0,No,Yes,"Banana Peel, Super Mushroom, Red Shell",393,42,5.0,Super Mario Bros.
Peach,Tricksters,Donut Plains,Circuit Special,Koopa Troopa,B,C,C,21,Blocker,58.0,1.0,Yes,No,"Fire Flower, Banana Peel",29,44,8.2,Mario Tennis Aces
Toadette,Red Caps,Toad Town,Circuit Special,tOAD,S,C,A,28,Drifter,24.0,3.0,No,Yes,Super Star,361,35,10.0,Mario Tennis Aces
Yoshi,Toad Brigade,Donut Plains,Comet Bike,Goomba,,C,B,16,Item Specialist,170.0,4.0,Yes,No,Green Shell,297,90,3.84345,Mario Kart 8 Deluxe
Luigi,Tricksters,Koopa Kingdom,Standard Kart,lUMA,C,C,B,6,Driver,120.0,3.0,No,No,"Fire Flower, Super Star",362,99,3.0,Mario Tennis Aces
Toad,Mushroom Royalty,         Toad Town                  ,                           Standard Kart                           ,yOSHI,A,A,S,28,Item Specialist,54.0,3.0,Yes,No,"1-Up Mushroom, Super Star, Super Mushroom",318,53,4.0,Super Mario World
Bowser,Dino Buddies,Toad Town,Pipe Frame,tOAD,C,B,B,27,Speedster,121.0,2.0,Yes,Yes,"Super Mushroom, 1-Up Mushroom, Red Shell",323,95,3.94,Mario Kart 8 Deluxe
Daisy,Toad Brigade,                  Koopa Kingdom                           ,Mach 8,kOOPA tROOPA,B,D,S,28,Driver,-82.0,1.0,Yes,No,"Red Shell, Super Mushroom",289,33,10.0,Super Mario Odyssey
Mario,Green Caps,Yoshi's Island,Standard Kart,Luma,C,D,A,6,Blocker,-64.0,1.0,Yes,Yes,"1-Up Mushroom, Super Mushroom, Super Star",487,65,8.0,Mario Kart 8 Deluxe
Toad,Tricksters,Yoshi's Island,Comet Bike,Koopa Troopa,C,C,S,29,Item Specialist,165.0,5.0,No,No,Fire Flower,23,90,9.0,         Mario Party Superstars                           
Toadette,,Star World,Circuit Special,Koopa Troopa,B,B,D,5,Blocker,12.0,0.0,Yes,Yes,"Red Shell, Banana Peel, Super Mushroom",6,44,8.0,Mario Party Superstars
Peach,Dino Buddies,Donut Plains,Pipe Frame,tOAD,A,S,D,14,Drifter,49.0,2.0,No,Yes,"Green Shell, Red Shell, 1-Up Mushroom",41,32,5.0,Super Mario Odyssey
Bowser Jr.,Red Caps,                           Mushroom Kingdom                           ,Circuit Special,pOLTERPUP,B,D,A,19,Blocker,-48.0,1.0,No,,"Super Mushroom, Banana Peel, Green Shell",373,69,5.0,Super Mario Odyssey
Peach,Sarasaland Stars,Star World,Comet Bike,sHY gUY,S,D,B,6,Speedster,141.0,4.0,Yes,No,"Super Mushroom, Super Star, 1-Up Mushroom",50,76,5.0,Super Mario Odyssey
Mario,Koopa Clan,Star World,Pipe Frame,Shy Guy,C,D,A,8,Item Specialist,-49.0,3.608692,Yes,,"Fire Flower, Super Mushroom, Red Shell",156,70,3.0,Super Mario Bros.
Toad,Mushroom Royalty,Toad Town,Scooter,pOLTERPUP,D,D,D,18,Driver,-34.0,5.0,Yes,Yes,"Super Star, 1-Up Mushroom",271,96,9.0,                  Super Mario World                           
Waluigi,Tricksters,Donut Plains,Standard Kart,sHY gUY,A,S,S,13,Drifter,-88.0,1.13419,Yes,No,"Super Star, Fire Flower, Banana Peel",298,90,7.0,                  Super Mario World                           
Toadette,,                           Star World                           ,Biddybuggy,kOOPA tROOPA,,D,D,22,Item Specialist,-42.0,0.119,No,No,"Fire Flower, 1-Up Mushroom, Super Star",68,71,6.0,Super Mario World
Yoshi,DINO BUDDIES,Donut Plains,Pipe Frame,Polterpup,,C,D,15,Item Specialist,-67.0,3.0,No,No,"Red Shell, 1-Up Mushroom",499,57,4.0,Mario Tennis Aces
Peach,TOAD BRIGADE,Donut Plains,Comet Bike,gOOMBA,D,B,S,29,Item Specialist,113.0,1.0,No,Yes,Red Shell,346,75,6.0,         Mario Kart 8 Deluxe                           
Daisy,Toad Brigade,Mushroom Kingdom,Scooter,kOOPA tROOPA,,A,B,8,Item Specialist,22.0,1.0,Yes,Yes,"Banana Peel, Fire Flower",417,45,9.0,Mario Party Superstars
Wario,Dino Buddies,Toad Town,Pipe Frame,Goomba,A,D,B,19,Driver,143.0,3.0,No,No,"Super Mushroom, Green Shell, Super Star",271,38,6.0,Super Mario Odyssey
Yoshi,Tricksters,                           Donut Plains         ,Comet Bike,kOOPA tROOPA,A,B,S,6,Drifter,-36.0,5.0,Yes,No,"Red Shell, Super Star, Super Mushroom",326,28,3.0,Mario Party Superstars
Bowser,Dino Buddies,Mushroom Kingdom,Circuit Special,Shy Guy,B,A,A,17,Drifter,-64.0,3.0,No,,Red Shell,258,62,7.0,Mario Party Superstars
Mario,Red Caps,dONUT pLAINS,Scooter,Yoshi,,A,A,11,Blocker,-74.0,2.0,No,,"Super Mushroom, Green Shell, Super Star",249,80,2.0,Super Mario Bros.
Mario,,Yoshi's Island,Circuit Special,Yoshi,S,D,A,19,Speedster,148.0,5.46,No,Yes,Fire Flower,324,47,6.0,Mario Strikers
Mario,Toad Brigade,                  Toad Town         ,Scooter,Goomba,S,B,B,17,Item Specialist,145.0,5.0,No,No,"Banana Peel, 1-Up Mushroom, Super Mushroom",235,91,0.0,Mario Kart 8 Deluxe
Bowser,Dino Buddies,Yoshi's Island,Circuit Special,kOOPA tROOPA,B,C,S,12,Drifter,163.0,2.0,Yes,No,Super Star,236,86,10.0,                  Mario Tennis Aces                           
Mario,Dino Buddies,         Mushroom Kingdom                  ,Scooter,pOLTERPUP,A,S,D,27,Item Specialist,198.0,3.0,Yes,Yes,"Banana Peel, Green Shell, Super Mushroom",148,86,6.0,Super Mario Bros.
Rosalina,Red Caps,         Toad Town                           ,Standard Kart,tOAD,C,C,A,7,Item Specialist,65.0,3.0,No,No,Super Star,6,73,9.0,Super Mario Odyssey
Bowser Jr.,Mushroom Royalty,Yoshi's Island,Biddybuggy,Koopa Troopa,,D,B,21,Speedster,142.0,5.0,No,,"Red Shell, Green Shell",39,40,1.0,Super Mario World
Waluigi,Sarasaland Stars,tOAD tOWN,Biddybuggy,Koopa Troopa,D,D,C,29,Item Specialist,81.0,2.0,No,Yes,"Super Star, Red Shell",261,89,3.0,Mario Kart 8 Deluxe
Mario,Toad Brigade,Mushroom Kingdom,Mach 8,Toad,D,C,C,12,Drifter,-20.0,1.0,Yes,No,"Super Mushroom, Red Shell",76,55,9.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,Toad Town,Standard Kart,Yoshi,D,D,C,8,Speedster,66.0,1.0,No,No,"Green Shell, Fire Flower",342,67,10.0,Mario Party Superstars
Bowser Jr.,,Star World,Comet Bike,Yoshi,B,S,A,30,Speedster,-25.03928,4.0,No,No,Red Shell,133,84,2.0,Mario Party Superstars
Luigi,Koopa Clan,Yoshi's Island,Mach 8,yOSHI,,S,B,26,Drifter,-41.0,1.0,Yes,No,"1-Up Mushroom, Fire Flower, Super Star",293,49,4.0,                  Super Mario Bros.         
Bowser,Koopa Clan,Koopa Kingdom,Scooter,Luma,S,D,C,14,Driver,96.0,5.0,No,Yes,"1-Up Mushroom, Super Mushroom, Red Shell",147,98,8.0,Super Mario Bros.
Bowser,Mushroom Royalty,Star World,Circuit Special,tOAD,S,C,D,8,Blocker,117.0,3.0,No,No,"Green Shell, Banana Peel, Super Star",453,76,7.0,Mario Tennis Aces
Mario,Tricksters,Yoshi's Island,Standard Kart,yOSHI,,B,A,29,Speedster,-73.0,4.0,Yes,No,"Fire Flower, Red Shell, Super Star",345,37,5.0,Mario Strikers
Mario,TRICKSTERS,Star World,Pipe Frame,yOSHI,C,C,B,23,Drifter,-10.0,5.0,Yes,Yes,"Banana Peel, Super Mushroom, 1-Up Mushroom",266,59,3.718,Super Mario Odyssey
Rosalina,Tricksters,Mushroom Kingdom,Scooter,Koopa Troopa,S,B,D,7,Drifter,2.0,0.0,No,No,Green Shell,424,87,5.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,                           Koopa Kingdom         ,Scooter,Toad,B,D,S,16,Blocker,148.0,5.0,Yes,Yes,"Fire Flower, Super Star, Super Mushroom",219,69,7.0,Mario Kart 8 Deluxe
Peach,Mushroom Royalty,Donut Plains,Comet Bike,sHY gUY,,S,S,22,Blocker,138.0,1.0,Yes,Yes,"Banana Peel, Super Mushroom",494,84,2.57285,Mario Strikers
Daisy,RED CAPS,Mushroom Kingdom,Comet Bike,kOOPA tROOPA,C,B,C,17,Driver,-47.0,0.0,Yes,No,1-Up Mushroom,293,100,10.0,Mario Tennis Aces
Yoshi,Koopa Clan,Mushroom Kingdom,Standard Kart,pOLTERPUP,B,S,C,6,Drifter,94.0,0.0,Yes,No,Super Star,365,53,6.0,                  Mario Kart 8 Deluxe                  
Toadette,Dino Buddies,Toad Town,Standard Kart,kOOPA tROOPA,,S,A,20,Speedster,-90.0,3.54,No,Yes,Super Mushroom,421,92,5.0,                  Super Mario Bros.                  
Bowser,Tricksters,Mushroom Kingdom,Standard Kart,Luma,C,C,A,9,Drifter,-14.0,4.0,No,No,"1-Up Mushroom, Banana Peel",295,81,9.0,                           Mario Strikers                  
Daisy,Tricksters,         Mushroom Kingdom                           ,Biddybuggy,lUMA,C,C,A,10,Driver,114.0,3.0,No,Yes,"Red Shell, Green Shell",214,94,8.0,Mario Tennis Aces
Daisy,DINO BUDDIES,                           Donut Plains                           ,Circuit Special,Goomba,A,S,D,25,Driver,-19.0,2.51,Yes,No,Fire Flower,117,83,9.0,Mario Kart 8 Deluxe
Wario,Green Caps,Yoshi's Island,         Mach 8                  ,Toad,,A,A,9,Drifter,-72.0,3.0,Yes,No,"Red Shell, Green Shell, 1-Up Mushroom",27,64,2.0,Mario Kart 8 Deluxe
Bowser Jr.,TOAD BRIGADE,Star World,Comet Bike,Luma,A,D,B,20,Driver,116.0,1.0,No,No,"Super Mushroom, 1-Up Mushroom, Red Shell",327,31,2.0,Super Mario World
Toadette,Red Caps,Donut Plains,         Mach 8         ,sHY gUY,A,B,S,23,Blocker,-44.0,4.0,No,,"Super Mushroom, Fire Flower",468,72,3.0,Mario Tennis Aces
Wario,Tricksters,         Toad Town                  ,Pipe Frame,Polterpup,,D,D,13,Drifter,-57.0,3.0,Yes,Yes,"Red Shell, Fire Flower, Super Star",367,26,10.0,                           Super Mario Odyssey                           
Wario,Tricksters,                  Toad Town                  ,Pipe Frame,Yoshi,A,D,C,29,Drifter,-64.0,1.0,Yes,Yes,Super Star,463,79,3.0,Mario Party Superstars
Bowser,,                           Toad Town         ,Comet Bike,Polterpup,B,S,C,17,Speedster,33.0,1.0,No,No,Super Star,329,26,0.0,Mario Party Superstars
Waluigi,MUSHROOM ROYALTY,                           Yoshi's Island                  ,Standard Kart,Polterpup,C,A,S,25,Item Specialist,51.0,0.0,Yes,No,"Super Mushroom, Red Shell",84,78,1.0,Super Mario Bros.
Daisy,Sarasaland Stars,         Mushroom Kingdom         ,Mach 8,pOLTERPUP,D,C,A,7,Speedster,177.0,3.0,Yes,Yes,"Red Shell, Super Mushroom, Banana Peel",258,57,7.0,Mario Party Superstars
Toadette,Mushroom Royalty,Koopa Kingdom,Comet Bike,Luma,C,S,S,5,Blocker,-41.0,5.0,Yes,Yes,"Fire Flower, Super Star, 1-Up Mushroom",302,75,2.9,         Mario Strikers                  
Luigi,Tricksters,Koopa Kingdom,Biddybuggy,Polterpup,A,S,S,5,Speedster,145.0,2.0,No,Yes,Super Star,341,92,5.0,         Mario Strikers         
Waluigi,Green Caps,Mushroom Kingdom,Circuit Special,pOLTERPUP,D,A,A,8,Drifter,14.0,2.0,Yes,No,"Super Mushroom, Green Shell",22,87,6.0,Mario Party Superstars
Toad,Toad Brigade,         Toad Town                           ,Pipe Frame,Toad,A,C,C,13,Driver,106.0,5.0,Yes,Yes,"Red Shell, Super Mushroom",58,37,8.0,                  Mario Kart 8 Deluxe         
Yoshi,Sarasaland Stars,Donut Plains,Comet Bike,Shy Guy,S,C,D,5,Speedster,77.0,2.0,Yes,No,"Super Star, Fire Flower",114,25,7.0,Mario Tennis Aces
Toad,Mushroom Royalty,                  Star World                  ,Mach 8,Goomba,,C,C,9,Driver,7.36,1.0,No,No,Banana Peel,471,90,6.0,Super Mario World
Bowser Jr.,TRICKSTERS,Yoshi's Island,Standard Kart,pOLTERPUP,C,A,C,30,Blocker,0.0,3.954,No,No,1-Up Mushroom,469,45,10.7395,Mario Tennis Aces
Toadette,Koopa Clan,Koopa Kingdom,Mach 8,Polterpup,S,A,C,21,Blocker,7.0,2.35,No,,"Banana Peel, Red Shell, Green Shell",293,34,4.0,Super Mario Odyssey
Daisy,Sarasaland Stars,Mushroom Kingdom,Standard Kart,pOLTERPUP,A,S,S,12,Drifter,13.0,1.0,Yes,No,"Banana Peel, 1-Up Mushroom, Green Shell",5,26,7.0,Mario Party Superstars
Mario,Mushroom Royalty,                  Donut Plains                  ,Standard Kart,Yoshi,A,C,B,15,Item Specialist,-87.041173,2.0,Yes,,Super Star,75,70,0.0,Mario Party Superstars
Bowser Jr.,Dino Buddies,Toad Town,Comet Bike,Toad,B,S,B,28,Drifter,-2.0,0.0,No,,Fire Flower,472,80,3.0,Mario Kart 8 Deluxe
Daisy,Sarasaland Stars,Koopa Kingdom,Standard Kart,Luma,B,C,A,18,Speedster,114.0,0.4,Yes,No,"1-Up Mushroom, Fire Flower, Red Shell",339,64,5.0,Mario Kart 8 Deluxe
Daisy,Dino Buddies,Koopa Kingdom,Standard Kart,Yoshi,S,A,C,28,Drifter,55.0,0.0,No,,"Green Shell, Banana Peel, Fire Flower",440,67,9.0,                           Mario Party Superstars         
Peach,Green Caps,Mushroom Kingdom,Standard Kart,lUMA,A,C,A,26,Speedster,33.0,4.0,Yes,Yes,"Super Mushroom, Super Star",113,42,8.0,Mario Tennis Aces
Bowser Jr.,Tricksters,Star World,Comet Bike,Luma,A,B,A,25,Blocker,134.0,2.0,Yes,,"Red Shell, 1-Up Mushroom, Banana Peel",119,33,3.0,Mario Tennis Aces
Wario,SARASALAND STARS,Mushroom Kingdom,Circuit Special,gOOMBA,,D,A,28,Speedster,-27.0,1.34,No,Yes,"Super Mushroom, Green Shell",54,40,1.0,Super Mario Odyssey
Wario,Green Caps,Koopa Kingdom,Circuit Special,Luma,C,C,C,30,Item Specialist,190.0,0.0,No,,"Banana Peel, Super Mushroom",248,99,2.0,Super Mario Bros.
Luhigi,Tricksters,                  Koopa Kingdom                  ,Mach 8,gOOMBA,S,A,D,8,Blocker,-29.0,3.0,Yes,No,"Green Shell, Super Mushroom",362,55,6.71,Super Mario Odyssey
Toajd,Mushroom Royalty,Yoshi's Island,Pipe Frame,Koopa Troopa,B,A,C,15,Drifter,37.0,3.0,Yes,Yes,"Super Star, Banana Peel",496,27,8.0,                  Super Mario Bros.         
Waluigi,Tricksters,Mushroom Kingdom,Mach 8,Polterpup,D,A,A,5,Speedster,60.0,0.0,No,No,"Green Shell, Super Mushroom",480,59,7.0,Super Mario Odyssey
Bowser Jr.,Koopa Clan,Toad Town,Mach 8,Shy Guy,,D,C,27,Speedster,171.0,3.0,No,Yes,"Green Shell, Banana Peel",292,90,1.0,                  Super Mario World         
Yoshi,Sarasaland Stars,Donut Plains,Circuit Special,Yoshi,B,C,B,5,Drifter,37.0,2.0,Yes,No,"Fire Flower, Banana Peel, Red Shell",363,99,0.0,                           Mario Strikers                           
Waluigi,Koopa Clan,         Yoshi's Island                  ,Scooter,Koopa Troopa,,D,C,27,Driver,114.0,3.0,No,No,"Green Shell, Super Star",132,41,5.0,Mario Party Superstars
Bowser Jr.,Toad Brigade,Toad Town,                  Mach 8                  ,kOOPA tROOPA,C,B,B,15,Item Specialist,-78.0,1.0,Yes,No,"Fire Flower, Red Shell, Green Shell",180,51,0.0,Super Mario Odyssey
Yoshi,Red Caps,Toad Town,Scooter,Koopa Troopa,D,S,C,14,Driver,85.0,2.9874,Yes,Yes,"Super Mushroom, Green Shell, Super Star",434,55,5.0,Mario Tennis Aces
Peach,Toad Brigade,Koopa Kingdom,Pipe Frame,Polterpup,B,S,C,16,Driver,-21.0,0.0,No,No,"Banana Peel, Super Star, 1-Up Mushroom",461,72,3.0,Super Mario World
Toad,Tricksters,Koopa Kingdom,Mach 8,pOLTERPUP,,B,S,15,Driver,-7.211,2.23,No,Yes,Banana Peel,423,81,9.0,Super Mario Odyssey
Bowser Jr.,Toad Brigade,Koopa Kingdom,Comet Bike,tOAD,S,S,D,11,Drifter,37.0,2.0,Yes,Yes,Green Shell,145,77,5.0,Mario Tennis Aces
Bowser Jr.,Dino Buddies,Koopa Kingdom,Standard Kart,kOOPA tROOPA,C,A,B,17,Driver,25.0,5.0,No,No,"Green Shell, Super Star, Fire Flower",33,96,7.0,         Super Mario World                  
Yoshi,Mushroom Royalty,Donut Plains,Scooter,Goomba,B,D,A,14,Drifter,-32.0,2.0,Yes,No,"Super Mushroom, Banana Peel, 1-Up Mushroom",277,74,0.0,Super Mario Bros.
Peach,Sarasaland Stars,Donut Plains,Circuit Special,Polterpup,S,B,D,7,Blocker,73.0,3.0,Yes,No,Banana Peel,171,91,8.0,Super Mario Odyssey
Peach,,Toad Town,Pipe Frame,Luma,D,S,B,24,Driver,188.0,0.0,No,,"Green Shell, Red Shell",176,70,5.0,Super Mario Bros.
,Toad Brigade,Mushroom Kingdom,Biddybuggy,Goomba,D,D,S,22,Blocker,-2.0,3.0,No,Yes,"Super Star, Fire Flower",244,61,4.0,Mario Strikers
Yoshi,Green Caps,                  Koopa Kingdom                           ,Circuit Special,Luma,D,S,S,18,Item Specialist,88.0,0.0,No,Yes,"Banana Peel, Super Star, Fire Flower",412,87,3.0,Mario Tennis Aces
Toad,Green Caps,Koopa Kingdom,Circuit Special,Goomba,C,D,A,21,Item Specialist,-85.83007,1.0,Yes,,"Super Mushroom, Green Shell, Fire Flower",363,85,4.0,Mario Tennis Aces
Toadette,Mushroom Royalty,Star World,Pipe Frame,tOAD,D,C,S,20,Speedster,-14.0,3.0,No,No,"Green Shell, 1-Up Mushroom",55,100,6.0,Super Mario World
Wario,Koopa Clan,         Toad Town                  ,Comet Bike,yOSHI,,A,C,17,Drifter,-94.0,0.0,No,Yes,"Super Mushroom, Banana Peel, 1-Up Mushroom",478,83,9.0,Mario Kart 8 Deluxe
Mario,Koopa Clan,Koopa Kingdom,Circuit Special,Yoshi,,A,A,13,Drifter,53.0,0.0,Yes,,"Super Star, Super Mushroom",145,26,10.0,Mario Strikers
Peach,Sarasaland Stars,Toad Town,Circuit Special,Goomba,S,B,C,7,Item Specialist,111.0,4.0,No,No,Super Mushroom,402,34,9.0,Mario Party Superstars
Peach,Green Caps,                  Yoshi's Island                           ,Pipe Frame,lUMA,,B,C,23,Driver,158.0,4.0,Yes,,"1-Up Mushroom, Red Shell",400,57,7.0,Super Mario Odyssey
Peach,,Koopa Kingdom,Mach 8,sHY gUY,S,S,B,7,Drifter,93.0,0.0,No,,"Super Mushroom, Red Shell, 1-Up Mushroom",37,32,1.0,Mario Party Superstars
Toadette,Koopa Clan,Star World,Biddybuggy,lUMA,S,B,B,30,Item Specialist,181.0,5.0,No,No,"Green Shell, 1-Up Mushroom",486,65,9.0,Super Mario Odyssey
Waluigi,Koopa Clan,                           Koopa Kingdom                  ,Circuit Special,Yoshi,,S,A,16,Drifter,68.0,5.0,No,No,Super Mushroom,191,41,8.0,Super Mario Bros.
Bowser,Mushroom Royalty,Mushroom Kingdom,Biddybuggy,Shy Guy,B,D,D,27,Item Specialist,-43.0,3.0,No,Yes,Red Shell,68,45,2.5,Mario Tennis Aces
Luigi,Green Caps,Toad Town,         Mach 8         ,Koopa Troopa,A,D,C,15,Item Specialist,79.0,0.0,No,,1-Up Mushroom,195,78,6.05,Mario Tennis Aces
Toadette,,         Toad Town                  ,Circuit Special,Toad,B,A,A,5,Driver,191.0,0.0,No,,"Super Star, 1-Up Mushroom",409,80,5.0,Super Mario World
Peach,Koopa Clan,Mushroom Kingdom,Mach 8,tOAD,B,D,D,14,Driver,87.0,0.0,No,No,Fire Flower,138,70,10.0,Mario Strikers
Waluigi,Toad Brigade,                  Donut Plains         ,Scooter,Koopa Troopa,B,A,S,21,Driver,134.0,3.0,No,Yes,Red Shell,358,72,7.0,Mario Strikers
Rosalina,DINO BUDDIES,Koopa Kingdom,Circuit Special,Toad,B,A,A,8,Driver,-14.0,3.0,Yes,,"Green Shell, Fire Flower, Super Mushroom",436,50,1.4,Mario Kart 8 Deluxe
Toadette,Sarasaland Stars,Mushroom Kingdom,Standard Kart,pOLTERPUP,A,D,B,9,Speedster,59.0,4.0,No,No,"Super Star, Super Mushroom",141,60,9.0,                  Mario Kart 8 Deluxe         
Toadette,Tricksters,                  Star World                  ,Comet Bike,Toad,S,C,A,10,Blocker,-89.0,1.0,No,No,Super Mushroom,318,34,8.0,Super Mario Bros.
Rosalina,Tricksters,Yoshi's Island,Scooter,Luma,A,D,D,22,Driver,51.0,5.7476,No,Yes,Super Star,335,35,3.0,Super Mario World
Bowser Jr.,Sarasaland Stars,Mushroom Kingdom,Comet Bike,yOSHI,C,C,D,7,Blocker,-96.0,5.0,No,No,"1-Up Mushroom, Super Star",378,40,5.0,Super Mario Bros.
Mario,Tricksters,Donut Plains,Circuit Special,Toad,,A,S,19,Item Specialist,-56.7,2.0,No,Yes,"Green Shell, Fire Flower, 1-Up Mushroom",152,94,10.0,                  Super Mario Bros.                  
Daisy,Toad Brigade,                  Yoshi's Island                           ,Scooter,Koopa Troopa,B,S,S,30,Item Specialist,156.0,1.0,No,Yes,"Green Shell, Fire Flower",395,63,6.0,                           Super Mario Bros.                           
Yoshi,Sarasaland Stars,         Star World                  ,Comet Bike,Koopa Troopa,B,S,B,21,Driver,-79.0,5.0,Yes,No,"Green Shell, 1-Up Mushroom, Super Mushroom",59,50,3.0,Mario Strikers
Toad,Sarasaland Stars,Koopa Kingdom,Standard Kart,sHY gUY,,A,A,23,Drifter,95.0,2.0,Yes,Yes,"Super Mushroom, Banana Peel, Green Shell",130,93,0.0,Super Mario Bros.
Mario,Green Caps,Koopa Kingdom,Scooter,Koopa Troopa,A,S,S,30,Drifter,-26.0,3.0,Yes,No,"Red Shell, 1-Up Mushroom",428,75,8.0,Super Mario World
Wario,Koopa Clan,Yoshi's Island,Mach 8,Polterpup,S,C,B,11,Blocker,78.940544,2.0,No,Yes,"Super Mushroom, Fire Flower, 1-Up Mushroom",266,64,6.0,Super Mario Bros.
Waluigi,Red Caps,Koopa Kingdom,Comet Bike,gOOMBA,,A,C,14,Drifter,-20.0,2.0,No,No,"Green Shell, Fire Flower",348,26,5.0,Super Mario Odyssey
Bowser Jr.,SARASALAND STARS,Mushroom Kingdom,Biddybuggy,tOAD,B,A,A,28,Drifter,-94.0,0.0,Yes,No,"Red Shell, Green Shell",425,40,8.0,Super Mario Bros.
Yofshi,Tricksters,Mushroom Kingdom,Mach 8,lUMA,S,A,S,21,Drifter,137.0,5.0,Yes,Yes,"Banana Peel, Super Mushroom",100,59,9.0,Mario Strikers
Mario,Koopa Clan,                  Yoshi's Island                           ,Standard Kart,Koopa Troopa,A,C,C,24,Driver,14.0,4.47,Yes,Yes,"Red Shell, 1-Up Mushroom, Banana Peel",20,80,0.0,Mario Kart 8 Deluxe
Yoshi,Sarasaland Stars,Donut Plains,Comet Bike,Yoshi,D,B,D,7,Blocker,138.0,0.0,No,Yes,"Green Shell, Super Mushroom, Red Shell",366,92,7.080543,                           Mario Party Superstars                  
Bowser,Green Caps,                           Star World                  ,Scooter,kOOPA tROOPA,,C,D,27,Blocker,0.0,2.0,No,Yes,"Red Shell, 1-Up Mushroom",358,52,4.0,Super Mario World
Luigi,Dino Buddies,Koopa Kingdom,Biddybuggy,sHY gUY,S,D,B,28,Drifter,60.0,1.0,No,Yes,1-Up Mushroom,176,90,7.0,                           Super Mario Odyssey         
Waluigi,,Yoshi's Island,Comet Bike,yOSHI,D,B,B,26,Item Specialist,-42.0,4.0,Yes,,"Green Shell, Red Shell, Super Mushroom",413,58,10.0,                           Mario Tennis Aces         
